course1,course2,course3,count
87,155,188,1
87,155,190,1
87,155,197,1
87,156,175,1
87,156,185,1
87,156,186,1
87,157,168,1
87,157,183,1
87,157,186,2
87,158,159,1
87,158,184,1
87,158,188,1
87,158,190,1
87,159,160,1
87,159,171,1
87,160,161,2
87,160,197,1
87,161,167,1
87,161,194,1
87,162,174,1
87,162,185,1
87,163,177,1
87,163,178,1
87,163,188,1
87,163,190,1
87,163,193,1
87,164,190,1
87,164,194,1
87,165,166,1
87,165,167,1
87,165,168,1
87,166,176,1
87,167,184,1
87,169,173,1
87,169,176,1
87,169,198,1
87,170,172,1
87,171,188,1
87,171,192,1
87,172,183,1
87,172,197,1
87,173,182,1
87,173,191,1
87,173,195,1
87,173,196,1
87,173,199,1
87,175,176,1
87,175,178,1
87,175,183,1
87,175,192,1
87,176,180,1
87,176,185,1
87,178,181,1
87,178,184,1
87,178,191,1
87,178,195,1
87,178,197,1
87,179,190,1
87,180,182,1
87,180,198,2
87,183,187,1
87,183,193,1
87,184,193,1
87,184,194,1
87,185,199,1
87,186,195,1
87,186,196,1
87,186,198,1
87,188,199,1
87,191,193,1
87,192,196,1
87,198,199,1
88,89,92,13
88,89,94,1
88,89,116,1
88,89,120,1
88,89,121,1
88,89,123,3
88,89,125,1
88,89,135,1
88,89,140,2
88,89,141,1
88,89,142,1
88,89,149,7
88,89,155,1
88,89,156,1
88,89,159,2
88,89,162,1
88,89,163,6
88,89,164,1
88,89,165,3
88,89,172,7
88,89,173,1
88,89,178,3
88,89,188,1
88,89,189,1
88,89,192,4
88,89,195,1
88,89,198,1
88,90,92,1
88,90,124,1
88,90,154,1
88,90,171,1
88,90,175,1
88,91,109,1
88,91,140,1
88,91,149,1
88,91,161,1
88,91,169,1
88,91,174,2
88,91,181,1
88,91,186,1
88,91,187,1
88,91,194,1
88,92,93,1
88,92,96,1
88,92,115,1
88,92,123,2
88,92,124,1
88,92,137,1
88,92,146,1
88,92,149,4
88,92,157,1
88,92,163,1
88,92,172,2
88,92,178,1
88,92,183,1
88,92,184,1
88,92,194,1
88,93,103,1
88,93,120,1
88,93,135,1
88,93,143,1
88,93,175,1
88,93,188,1
88,93,193,1
88,94,114,1
88,94,143,1
88,94,152,1
88,94,156,1
88,94,162,1
88,94,170,1
88,94,177,1
88,94,180,1
88,94,181,1
88,95,104,1
88,95,109,1
88,95,115,1
88,95,125,1
88,95,129,1
88,95,131,1
88,95,144,1
88,95,158,1
88,95,165,1
88,96,108,1
88,96,114,1
88,96,117,1
88,96,146,1
88,96,154,1
88,96,162,1
88,96,183,1
88,96,188,1
88,96,190,1
88,97,101,1
88,97,108,1
88,97,121,1
88,97,123,1
88,97,169,1
88,97,172,1
88,97,177,1
88,98,102,1
88,98,109,1
88,98,112,1
88,98,164,1
88,98,177,1
88,98,181,1
88,98,196,1
88,98,197,1
88,99,100,1
88,99,103,1
88,99,111,1
88,99,145,1
88,99,146,1
88,99,154,1
88,99,161,1
88,99,164,1
88,99,184,1
88,99,199,1
88,100,122,1
88,100,124,1
88,100,128,1
88,100,130,1
88,100,133,1
88,100,149,1
88,100,152,2
88,100,160,1
88,100,172,1
88,100,173,1
88,100,179,1
88,100,192,1
88,101,121,1
88,101,124,1
88,101,132,1
88,101,135,1
88,101,157,1
88,101,176,1
88,102,154,1
88,102,181,1
88,102,187,1
88,102,192,1
88,103,146,1
88,103,148,1
88,103,166,1
88,103,173,1
88,103,182,1
88,103,192,1
88,104,117,2
88,104,118,1
88,104,123,1
88,104,126,1
88,104,149,1
88,104,151,1
88,104,161,1
88,104,170,1
88,104,171,1
88,105,111,1
88,105,114,1
88,105,137,1
88,105,145,1
88,105,159,1
88,105,163,1
88,105,177,1
88,105,180,1
88,105,199,1
88,106,128,1
88,106,137,1
88,106,166,1
88,106,167,1
88,106,189,1
88,106,199,1
88,107,112,1
88,107,120,1
88,107,129,1
88,107,141,1
88,107,145,1
88,107,146,1
88,107,152,1
88,107,161,1
88,107,172,1
88,107,194,1
88,108,110,1
88,108,125,1
88,108,137,1
88,108,140,1
88,108,173,1
88,108,186,1
88,108,188,1
88,108,190,1
88,108,193,1
88,108,197,1
88,109,130,1
88,109,177,1
88,109,191,1
88,110,129,1
88,110,133,1
88,110,139,1
88,110,194,1
88,110,197,1
88,111,115,1
88,111,132,1
88,111,135,2
88,111,173,1
88,111,174,1
88,111,179,1
88,111,187,1
88,112,120,1
88,112,176,1
88,112,180,1
88,112,187,1
88,112,196,1
88,113,153,1
88,113,163,1
88,113,170,1
88,113,175,1
88,113,185,1
88,113,187,1
88,113,194,1
88,114,118,2
88,114,128,1
88,114,140,1
88,114,144,1
88,114,165,1
88,114,194,1
88,115,124,1
88,115,174,1
88,115,196,1
88,115,199,1
88,116,122,1
88,116,131,1
88,116,132,1
88,116,136,1
88,116,139,1
88,116,145,1
88,116,146,1
88,116,160,1
88,116,163,1
88,116,181,1
88,116,190,1
88,117,126,1
88,117,140,1
88,117,149,1
88,117,159,1
88,117,165,1
88,117,175,1
88,117,183,1
88,118,141,1
88,118,147,1
88,118,169,1
88,118,170,1
88,118,172,1
88,118,180,1
88,118,185,1
88,118,191,1
88,119,135,1
88,119,196,1
88,120,123,1
88,120,130,1
88,120,157,1
88,120,160,1
88,120,166,1
88,120,174,1
88,121,131,1
88,121,177,1
88,121,197,1
88,122,155,1
88,122,156,1
88,122,159,1
88,122,161,1
88,122,174,1
88,122,179,1
88,123,137,1
88,123,149,1
88,123,153,1
88,123,157,1
88,124,129,1
88,124,130,1
88,124,144,1
88,124,180,1
88,124,193,1
88,125,185,1
88,125,195,1
88,126,157,1
88,126,163,1
88,127,129,1
88,127,153,1
88,128,135,1
88,128,156,1
88,128,168,2
88,128,182,1
88,129,144,1
88,129,156,1
88,129,185,1
88,129,195,1
88,130,134,1
88,130,154,1
88,130,157,1
88,130,159,1
88,130,163,1
88,130,196,1
88,131,141,1
88,131,147,1
88,131,179,1
88,131,185,1
88,132,193,1
88,133,165,1
88,133,199,1
88,134,154,1
88,135,139,1
88,135,140,1
88,135,146,1
88,135,177,1
88,135,183,1
88,135,194,1
88,136,150,1
88,136,189,2
88,137,151,1
88,137,156,1
88,137,174,1
88,137,180,1
88,137,199,1
88,138,142,1
88,138,154,1
88,138,160,1
88,138,169,1
88,138,171,1
88,138,193,1
88,138,195,1
88,139,174,1
88,139,179,1
88,139,187,2
88,140,157,1
88,140,159,1
88,140,160,1
88,140,165,2
88,140,181,1
88,141,156,2
88,141,175,1
88,141,176,1
88,141,184,1
88,141,185,1
88,142,150,1
88,142,170,1
88,142,173,1
88,142,191,1
88,143,146,1
88,143,152,1
88,143,176,1
88,144,147,1
88,144,184,1
88,144,186,1
88,145,169,1
88,145,186,2
88,146,154,1
88,146,161,1
88,146,175,1
88,146,184,1
88,146,190,1
88,146,193,1
88,147,155,1
88,147,177,1
88,147,178,1
88,147,183,1
88,148,162,1
88,148,163,1
88,148,165,1
88,148,174,1
88,148,182,1
88,148,189,1
88,148,196,1
88,149,160,1
88,149,163,2
88,149,166,1
88,149,191,1
88,149,192,1
88,150,153,1
88,150,157,1
88,150,160,1
88,150,173,1
88,150,178,1
88,150,182,1
88,150,185,1
88,151,160,1
88,151,164,1
88,152,155,1
88,152,156,1
88,152,174,1
88,152,179,1
88,152,183,1
88,152,188,1
88,152,190,1
88,153,176,1
88,154,182,1
88,154,194,1
88,154,196,1
88,155,161,1
88,155,187,1
88,155,189,2
88,156,167,1
88,156,170,1
88,156,177,1
88,156,195,1
88,156,198,3
88,157,175,1
88,157,178,1
88,158,161,1
88,158,168,2
88,158,178,1
88,158,181,2
88,158,184,1
88,158,190,1
88,158,195,1
88,158,196,1
88,159,162,1
88,159,186,1
88,159,195,1
88,160,178,1
88,160,190,1
88,160,191,1
88,161,191,1
88,161,197,1
88,162,169,1
88,162,170,1
88,162,177,1
88,162,181,1
88,162,184,1
88,162,193,1
88,163,165,1
88,163,169,1
88,163,172,1
88,163,173,1
88,163,191,1
88,164,182,1
88,165,176,1
88,165,191,1
88,165,192,1
88,165,199,1
88,166,178,1
88,166,186,1
88,166,191,1
88,167,171,1
88,167,174,1
88,167,178,1
88,167,188,1
88,168,183,1
88,168,191,1
88,169,175,1
88,169,177,1
88,169,178,1
88,170,177,1
88,170,179,2
88,170,181,1
88,170,186,1
88,171,184,1
88,171,197,1
88,171,198,1
88,172,173,1
88,172,178,2
88,173,179,1
88,173,183,1
88,173,187,1
88,174,177,1
88,174,186,1
88,175,180,1
88,175,187,1
88,175,188,1
88,175,195,1
88,176,180,1
88,176,189,1
88,176,191,1
88,177,198,1
88,178,191,1
88,178,199,1
88,179,182,1
88,179,186,1
88,179,198,2
88,180,192,1
88,183,197,1
88,184,188,1
88,184,192,1
88,186,187,1
88,186,196,1
88,189,190,1
88,190,195,1
88,195,197,1
89,90,117,1
89,90,129,1
89,90,138,1
89,90,160,1
89,90,165,1
89,90,188,1
89,91,99,1
89,91,129,1
89,91,151,1
89,91,157,1
89,91,177,1
89,91,178,1
89,91,182,1
89,92,98,1
89,92,102,1
89,92,115,1
89,92,122,1
89,92,123,2
89,92,144,1
89,92,148,1
89,92,149,7
89,92,160,1
89,92,163,1
89,92,172,1
89,92,178,1
89,92,191,1
89,92,197,1
89,93,108,1
89,93,114,1
89,93,127,1
89,93,129,1
89,93,151,1
89,93,164,1
89,93,183,1
89,93,193,1
89,93,196,1
89,93,198,1
89,94,98,1
89,94,110,1
89,94,127,1
89,94,142,1
89,94,155,1
89,94,158,1
89,94,159,1
89,94,163,1
89,94,164,1
89,94,173,1
89,94,185,1
89,94,189,1
89,95,105,1
89,95,123,1
89,95,139,1
89,95,141,1
89,95,155,1
89,95,158,1
89,95,170,1
89,95,179,1
89,95,194,1
89,95,199,1
89,96,105,1
89,96,115,1
89,96,117,1
89,96,124,1
89,96,133,1
89,96,134,1
89,96,139,1
89,96,172,1
89,96,173,1
89,96,188,1
89,97,102,1
89,97,135,1
89,97,141,1
89,97,142,1
89,97,148,1
89,97,159,1
89,97,161,1
89,97,166,1
89,97,182,1
89,97,184,1
89,97,194,2
89,97,196,1
89,98,108,1
89,98,109,1
89,98,114,1
89,98,119,1
89,98,129,1
89,98,164,1
89,98,166,1
89,98,180,2
89,98,183,1
89,99,138,1
89,99,161,1
89,99,164,1
89,99,180,1
89,99,186,2
89,100,104,1
89,100,155,1
89,100,156,1
89,100,162,1
89,101,138,1
89,101,190,1
89,101,197,1
89,102,128,1
89,102,134,1
89,102,138,1
89,102,148,1
89,102,150,1
89,102,169,1
89,103,115,1
89,103,120,1
89,103,147,1
89,103,151,1
89,103,159,1
89,103,160,1
89,103,162,1
89,103,176,1
89,103,178,1
89,103,196,1
89,104,107,1
89,104,113,2
89,104,117,1
89,104,141,1
89,104,163,1
89,104,170,1
89,104,181,1
89,104,182,1
89,104,186,1
89,104,188,1
89,104,196,1
89,105,108,1
89,105,118,1
89,105,122,1
89,105,125,1
89,105,136,1
89,105,167,1
89,105,173,1
89,105,178,1
89,105,192,1
89,106,107,1
89,106,116,2
89,106,124,1
89,106,145,1
89,106,162,1
89,106,166,1
89,106,188,1
89,106,196,1
89,107,108,1
89,107,110,1
89,107,114,1
89,107,117,1
89,107,123,1
89,107,142,1
89,107,168,1
89,107,169,1
89,107,170,1
89,107,184,1
89,107,190,1
89,107,199,1
89,108,127,1
89,108,138,1
89,108,147,1
89,108,167,1
89,108,173,1
89,108,176,1
89,108,181,1
89,109,123,1
89,109,126,1
89,109,144,1
89,109,146,1
89,109,155,1
89,109,177,1
89,109,180,1
89,109,181,1
89,109,183,1
89,109,189,1
89,109,192,1
89,109,197,1
89,109,199,1
89,110,122,1
89,110,123,1
89,110,176,1
89,110,192,1
89,111,113,1
89,111,144,1
89,111,155,1
89,111,161,1
89,111,165,1
89,111,166,1
89,111,168,1
89,111,197,1
89,112,175,1
89,113,114,2
89,113,115,1
89,113,116,1
89,113,118,1
89,113,131,1
89,113,145,1
89,113,146,1
89,113,157,1
89,113,159,1
89,113,168,1
89,113,178,1
89,113,181,1
89,113,186,1
89,114,134,1
89,114,138,1
89,114,149,1
89,114,167,1
89,114,170,1
89,114,187,1
89,114,197,1
89,115,139,1
89,115,141,1
89,115,149,1
89,115,166,1
89,115,167,1
89,115,176,1
89,115,182,1
89,115,193,1
89,115,197,1
89,116,129,1
89,116,180,1
89,116,188,1
89,117,120,1
89,117,122,1
89,117,123,1
89,117,141,1
89,117,143,1
89,117,149,1
89,117,157,2
89,117,167,1
89,117,181,1
89,118,126,1
89,118,152,1
89,118,196,1
89,119,122,1
89,119,138,1
89,119,146,1
89,119,187,1
89,119,196,1
89,120,133,1
89,120,137,1
89,120,139,1
89,120,145,1
89,120,171,1
89,120,180,1
89,120,182,1
89,121,122,1
89,121,123,1
89,121,140,1
89,121,167,1
89,121,174,1
89,121,176,1
89,121,177,1
89,121,178,1
89,121,179,1
89,121,193,1
89,121,197,1
89,122,123,1
89,122,125,1
89,122,133,1
89,122,143,2
89,122,162,1
89,122,196,1
89,122,197,1
89,123,143,1
89,123,148,1
89,123,149,1
89,123,152,1
89,123,159,1
89,123,163,1
89,123,172,1
89,123,186,1
89,124,143,1
89,124,165,1
89,124,181,1
89,125,127,1
89,125,128,1
89,125,163,1
89,125,175,1
89,125,185,1
89,125,192,1
89,125,198,1
89,126,152,1
89,126,155,1
89,126,166,1
89,126,171,1
89,126,174,1
89,126,175,1
89,126,178,1
89,126,194,1
89,127,146,1
89,127,147,1
89,127,150,1
89,127,162,1
89,127,180,1
89,127,197,1
89,127,198,1
89,128,154,1
89,128,155,1
89,128,178,1
89,129,132,1
89,129,156,1
89,129,158,1
89,130,139,1
89,130,150,1
89,130,166,1
89,130,183,1
89,130,184,1
89,130,190,1
89,130,191,1
89,131,133,1
89,131,162,1
89,131,169,1
89,131,180,1
89,131,185,1
89,131,192,1
89,132,139,1
89,132,179,1
89,132,199,1
89,133,142,1
89,134,135,1
89,134,142,1
89,134,160,1
89,134,187,1
89,134,191,1
89,135,138,1
89,135,149,1
89,135,169,1
89,135,189,1
89,136,182,1
89,137,140,1
89,137,198,1
89,138,166,1
89,138,195,1
89,139,143,1
89,139,146,1
89,139,165,1
89,139,182,1
89,139,188,1
89,140,148,1
89,140,155,1
89,140,160,1
89,140,165,1
89,140,174,1
89,140,193,1
89,140,197,1
89,141,150,1
89,141,156,1
89,141,162,1
89,141,182,1
89,142,150,1
89,142,155,1
89,142,163,2
89,142,166,1
89,142,176,1
89,142,178,1
89,142,182,1
89,142,196,1
89,143,154,1
89,143,162,2
89,143,173,1
89,143,191,1
89,143,198,1
89,144,172,1
89,145,146,1
89,145,147,1
89,145,189,2
89,145,194,1
89,146,187,1
89,146,190,1
89,146,193,1
89,147,160,1
89,147,179,1
89,147,191,1
89,148,150,1
89,148,160,1
89,148,170,1
89,148,181,1
89,149,163,2
89,149,173,1
89,149,180,1
89,149,187,1
89,149,189,1
89,149,191,1
89,149,194,1
89,150,151,1
89,150,163,1
89,150,164,1
89,150,174,1
89,150,189,1
89,150,195,1
89,151,167,1
89,151,169,1
89,152,169,1
89,152,180,1
89,152,195,1
89,153,156,1
89,153,170,1
89,153,180,1
89,153,188,1
89,154,156,1
89,154,159,1
89,154,162,1
89,154,164,1
89,154,185,1
89,155,156,1
89,155,158,1
89,155,162,1
89,155,163,2
89,155,165,1
89,155,171,1
89,155,172,2
89,155,189,1
89,155,198,1
89,156,164,1
89,156,165,1
89,156,167,1
89,156,175,1
89,156,192,1
89,156,198,1
89,157,158,1
89,157,173,1
89,157,182,1
89,157,185,1
89,157,186,1
89,157,190,1
89,158,172,1
89,158,175,1
89,158,181,1
89,158,190,1
89,159,189,1
89,160,161,1
89,160,168,1
89,160,176,1
89,160,198,1
89,161,162,1
89,161,163,2
89,161,170,1
89,161,191,1
89,162,173,1
89,163,164,1
89,163,165,1
89,163,168,1
89,163,172,1
89,163,173,1
89,163,186,1
89,164,191,1
89,164,197,1
89,165,166,1
89,165,176,1
89,165,189,1
89,165,195,1
89,166,184,1
89,166,198,1
89,167,176,1
89,168,179,1
89,168,180,1
89,168,189,1
89,168,192,1
89,169,183,1
89,169,186,1
89,169,193,1
89,170,179,1
89,170,183,1
89,170,191,1
89,171,174,1
89,171,184,1
89,171,198,1
89,172,177,1
89,172,178,3
89,173,177,1
89,173,184,1
89,174,192,1
89,174,194,1
89,175,180,1
89,175,188,1
89,175,189,1
89,176,181,1
89,176,191,1
89,177,185,1
89,177,197,1
89,179,199,1
89,180,185,1
89,181,188,1
89,182,183,1
89,182,188,1
89,183,184,1
89,183,185,1
89,183,190,1
89,184,197,1
89,184,199,1
89,186,193,1
89,186,198,1
89,188,193,1
89,188,196,1
89,189,192,1
89,189,197,1
89,191,192,1
89,191,194,2
89,192,194,1
89,192,199,1
89,194,196,1
90,91,97,1
90,91,107,1
90,91,119,1
90,91,126,1
90,91,127,1
90,91,143,1
90,91,158,1
90,91,160,1
90,91,167,1
90,91,188,1
90,92,140,1
90,92,152,1
90,93,102,1
90,93,110,1
90,93,118,1
90,93,119,1
90,93,123,1
90,93,124,1
90,93,128,1
90,93,147,1
90,93,148,1
90,93,162,1
90,93,173,1
90,93,182,1
90,93,197,1
90,94,104,1
90,94,107,1
90,94,112,1
90,94,135,2
90,94,136,2
90,94,145,1
90,94,146,1
90,94,147,2
90,94,148,1
90,94,152,1
90,94,153,1
90,94,157,1
90,94,176,1
90,94,179,1
90,94,180,1
90,94,182,1
90,94,191,1
90,94,192,1
90,95,107,1
90,95,112,1
90,95,130,1
90,95,131,1
90,95,145,1
90,95,151,1
90,95,172,1
90,96,112,1
90,96,115,1
90,96,166,1
90,96,182,1
90,97,106,1
90,97,124,1
90,97,144,2
90,97,155,1
90,97,174,1
90,97,187,1
90,97,189,1
90,97,196,1
90,97,199,1
90,98,115,1
90,98,118,1
90,98,141,1
90,98,150,1
90,98,152,1
90,98,164,1
90,98,166,1
90,98,181,1
90,99,100,1
90,99,103,1
90,99,117,1
90,99,127,1
90,99,133,1
90,99,147,1
90,99,182,1
90,100,107,2
90,100,108,1
90,100,141,1
90,100,150,1
90,100,157,1
90,100,169,1
90,101,117,1
90,101,125,1
90,101,128,1
90,101,135,1
90,101,136,1
90,101,141,2
90,101,151,1
90,101,155,1
90,101,170,1
90,102,109,1
90,102,132,1
90,102,134,2
90,102,136,1
90,102,149,1
90,102,179,1
90,102,184,1
90,102,198,1
90,102,199,2
90,103,105,1
90,103,117,1
90,103,118,1
90,103,127,1
90,103,135,1
90,103,156,1
90,103,159,1
90,103,184,1
90,104,112,2
90,104,125,1
90,104,129,1
90,104,176,1
90,104,179,1
90,104,192,2
90,105,116,1
90,105,119,1
90,105,123,1
90,105,152,1
90,105,164,1
90,105,169,1
90,105,179,1
90,105,183,1
90,105,186,1
90,105,195,1
90,106,110,1
90,106,131,1
90,106,156,1
90,106,158,1
90,106,167,1
90,106,173,1
90,106,176,2
90,107,113,1
90,107,116,1
90,107,119,3
90,107,123,1
90,107,152,1
90,107,169,1
90,107,177,1
90,107,178,1
90,107,192,1
90,108,110,1
90,108,132,1
90,108,142,1
90,108,147,1
90,108,176,1
90,108,181,1
90,108,190,1
90,108,196,1
90,109,137,1
90,109,138,1
90,109,160,1
90,109,162,1
90,109,183,1
90,110,123,1
90,110,171,1
90,110,176,1
90,110,188,1
90,111,112,1
90,111,117,1
90,111,122,1
90,111,125,1
90,111,127,1
90,111,136,1
90,111,137,1
90,111,191,1
90,111,196,1
90,112,115,1
90,112,136,1
90,112,137,1
90,112,138,1
90,112,143,1
90,112,151,1
90,112,183,1
90,112,198,1
90,113,153,1
90,113,164,1
90,113,194,1
90,114,154,1
90,114,165,1
90,114,174,1
90,114,177,1
90,114,180,1
90,114,189,1
90,114,191,1
90,115,126,1
90,115,135,1
90,115,140,1
90,115,164,1
90,115,191,1
90,115,196,1
90,116,118,1
90,116,141,1
90,116,159,1
90,116,187,1
90,116,188,1
90,116,197,1
90,117,120,1
90,117,137,1
90,117,139,1
90,117,151,1
90,117,158,2
90,117,188,1
90,118,147,1
90,118,156,1
90,118,162,1
90,118,163,1
90,118,176,1
90,119,131,1
90,119,143,1
90,119,147,1
90,119,166,1
90,119,167,1
90,119,182,1
90,119,187,1
90,120,128,1
90,120,155,1
90,121,136,1
90,121,138,1
90,121,149,1
90,121,156,1
90,121,170,1
90,121,178,2
90,121,179,1
90,121,187,1
90,121,189,1
90,121,190,1
90,122,123,1
90,122,132,1
90,122,145,1
90,122,146,1
90,122,147,1
90,122,164,1
90,123,142,1
90,123,152,1
90,123,174,1
90,123,178,1
90,124,151,1
90,124,157,1
90,124,180,1
90,124,185,1
90,124,194,1
90,125,135,1
90,125,164,1
90,125,186,1
90,125,187,1
90,126,146,1
90,126,159,1
90,126,175,1
90,126,178,1
90,126,198,1
90,127,132,1
90,127,135,1
90,127,136,1
90,127,146,1
90,127,149,2
90,127,160,1
90,127,166,1
90,127,168,1
90,127,183,1
90,128,150,1
90,128,167,1
90,128,170,2
90,129,130,1
90,129,160,1
90,129,175,1
90,130,139,1
90,130,142,1
90,130,169,1
90,130,186,1
90,131,133,1
90,131,139,1
90,131,150,1
90,131,166,1
90,131,177,1
90,131,190,1
90,132,137,1
90,132,138,1
90,132,148,1
90,132,173,1
90,132,192,1
90,133,135,1
90,133,149,1
90,133,157,1
90,133,175,1
90,134,139,1
90,134,148,1
90,134,153,1
90,134,187,1
90,134,192,1
90,134,193,1
90,135,136,4
90,135,144,1
90,135,153,1
90,135,156,1
90,135,173,1
90,135,188,1
90,136,137,6
90,136,163,1
90,136,164,1
90,136,172,1
90,136,178,1
90,136,182,1
90,136,188,1
90,136,193,1
90,137,139,1
90,137,140,1
90,137,145,1
90,137,155,1
90,137,161,1
90,137,162,1
90,137,173,1
90,137,182,2
90,137,187,1
90,137,190,1
90,137,199,1
90,138,145,1
90,138,164,1
90,138,167,1
90,138,170,1
90,138,175,1
90,138,183,1
90,139,143,1
90,139,186,1
90,139,188,1
90,139,196,1
90,139,198,1
90,140,148,2
90,140,160,1
90,140,167,1
90,140,174,1
90,140,185,1
90,141,160,1
90,141,165,1
90,141,176,1
90,141,178,1
90,141,181,1
90,141,196,1
90,142,181,1
90,142,194,1
90,143,165,1
90,143,194,1
90,144,145,1
90,144,159,1
90,144,167,1
90,144,181,1
90,144,188,1
90,145,168,1
90,145,179,1
90,145,184,1
90,146,177,2
90,146,179,1
90,146,183,1
90,147,155,1
90,147,159,1
90,147,163,1
90,147,170,1
90,147,194,1
90,147,197,1
90,148,153,1
90,148,154,1
90,148,164,1
90,148,172,1
90,148,174,1
90,148,193,1
90,149,170,1
90,149,193,1
90,150,170,1
90,150,174,1
90,151,164,1
90,151,184,1
90,152,173,1
90,152,190,1
90,153,158,1
90,153,165,1
90,153,182,1
90,153,188,2
90,154,162,1
90,154,184,1
90,155,176,1
90,155,180,1
90,155,189,1
90,155,194,1
90,157,173,1
90,157,194,1
90,158,159,1
90,158,162,1
90,158,175,1
90,158,188,1
90,158,192,1
90,159,166,1
90,159,172,1
90,159,195,1
90,160,164,1
90,160,184,1
90,160,196,1
90,161,163,1
90,161,165,1
90,161,173,1
90,161,175,1
90,161,183,1
90,162,169,1
90,162,178,1
90,162,196,1
90,163,175,1
90,164,178,1
90,164,188,1
90,165,166,1
90,165,169,1
90,165,182,1
90,165,184,1
90,165,197,1
90,166,169,1
90,166,171,1
90,166,182,1
90,167,170,1
90,167,180,1
90,167,185,1
90,167,190,1
90,168,170,1
90,168,174,1
90,168,176,1
90,168,185,1
90,168,187,1
90,169,186,1
90,169,197,1
90,170,178,1
90,173,179,1
90,173,194,1
90,174,176,1
90,174,184,1
90,175,177,1
90,175,183,1
90,176,179,1
90,177,182,1
90,177,190,1
90,177,197,1
90,177,198,1
90,179,181,1
90,179,185,1
90,179,196,1
90,180,186,1
90,180,187,1
90,180,197,1
90,180,199,1
90,181,186,1
90,181,190,1
90,182,191,1
90,184,185,1
90,184,199,1
90,186,191,1
90,187,195,1
90,188,196,1
90,190,197,1
90,191,193,1
90,192,197,1
90,193,196,1
90,193,199,1
90,195,197,1
90,196,199,1
91,92,99,1
91,92,104,1
91,92,107,1
91,92,147,1
91,92,170,1
91,92,193,1
91,93,117,1
91,93,128,1
91,93,147,1
91,93,166,1
91,93,167,1
91,93,185,1
91,94,98,1
91,94,124,1
91,94,172,1
91,94,173,1
91,94,183,1
91,94,189,1
91,95,101,1
91,95,120,1
91,95,126,1
91,95,139,1
91,95,158,1
91,96,97,1
91,96,122,1
91,96,133,1
91,96,138,1
91,96,141,1
91,96,151,1
91,96,153,1
91,96,163,1
91,96,166,1
91,96,173,1
91,96,185,1
91,97,98,3
91,97,130,4
91,97,140,1
91,97,141,1
91,97,150,1
91,97,156,1
91,97,163,1
91,97,175,1
91,97,176,1
91,97,179,1
91,97,194,1
91,97,199,1
91,98,102,1
91,98,121,1
91,98,128,1
91,98,135,1
91,98,139,1
91,98,153,1
91,98,169,1
91,98,180,1
91,98,183,1
91,98,186,1
91,98,198,1
91,99,153,1
91,99,159,1
91,99,177,1
91,99,193,1
91,100,122,1
91,100,125,1
91,100,135,1
91,100,155,1
91,100,170,1
91,100,187,1
91,101,114,1
91,101,119,1
91,101,126,2
91,101,140,1
91,101,149,1
91,101,150,1
91,101,161,1
91,101,185,1
91,102,108,5
91,102,111,1
91,102,127,1
91,102,147,3
91,102,148,1
91,102,150,1
91,102,153,1
91,102,159,1
91,102,163,1
91,102,175,1
91,102,177,1
91,102,182,1
91,102,197,1
91,103,109,1
91,103,117,1
91,103,136,1
91,103,138,1
91,103,168,1
91,103,169,1
91,104,113,1
91,104,120,1
91,104,137,1
91,104,145,1
91,104,147,1
91,104,151,1
91,104,152,1
91,104,155,1
91,104,175,1
91,104,180,1
91,105,131,1
91,105,139,1
91,105,184,1
91,105,185,1
91,105,194,1
91,105,197,1
91,106,112,1
91,106,119,1
91,106,132,1
91,106,133,1
91,106,153,1
91,106,171,1
91,107,120,1
91,107,137,1
91,107,139,1
91,107,141,1
91,107,162,1
91,107,165,1
91,107,176,1
91,108,111,1
91,108,139,1
91,108,148,1
91,108,154,1
91,108,168,1
91,108,169,1
91,108,174,1
91,108,175,1
91,108,177,2
91,108,193,1
91,109,124,1
91,109,132,1
91,109,133,1
91,109,134,1
91,109,136,1
91,109,155,1
91,109,169,1
91,109,192,1
91,110,116,1
91,110,141,1
91,110,162,1
91,110,173,1
91,110,175,1
91,110,182,1
91,111,136,1
91,111,176,1
91,111,181,1
91,111,183,1
91,111,187,1
91,111,192,1
91,112,124,1
91,112,125,1
91,112,127,1
91,112,143,1
91,112,148,1
91,112,155,1
91,112,165,1
91,112,192,1
91,113,132,1
91,113,141,1
91,113,153,1
91,113,154,1
91,113,155,1
91,113,165,1
91,113,174,1
91,114,118,1
91,114,144,1
91,114,159,1
91,114,173,1
91,114,175,1
91,114,188,1
91,114,191,1
91,115,122,1
91,115,133,1
91,115,149,1
91,115,167,1
91,115,171,1
91,116,147,1
91,116,158,1
91,116,161,1
91,116,162,1
91,116,164,1
91,116,167,1
91,116,192,1
91,117,126,1
91,117,163,1
91,117,189,1
91,117,196,1
91,118,121,1
91,118,141,1
91,118,163,1
91,118,175,1
91,118,177,1
91,118,186,1
91,119,120,1
91,119,152,1
91,119,165,1
91,119,179,1
91,119,180,1
91,119,184,1
91,119,186,1
91,119,189,1
91,119,193,1
91,120,131,1
91,120,155,1
91,120,171,1
91,120,184,1
91,121,143,1
91,121,165,1
91,121,170,2
91,121,199,1
91,122,139,1
91,122,145,1
91,122,172,1
91,122,173,1
91,122,191,1
91,122,194,1
91,123,139,1
91,123,156,1
91,123,163,1
91,123,168,1
91,123,179,1
91,123,184,1
91,124,129,1
91,124,131,1
91,124,156,1
91,124,172,1
